,Name,Address,twd97E,twd97N,wgs84X,wgs84Y,類別,大類別,type
1678,秀峰高中(忠孝東路),秀峰高中(忠孝東路),316762.9511,2773277.698,121.661758,25.066239,公車站,交通便利設施,blue
1679,黃昏市場,新北市汐止區秀峰路17-39號,316532.4574,2773183.48,121.6594689,25.0653986,公車站,交通便利設施,blue
1680,汐止國中,大同路二段394號對向(向東),316460.6237,2773371.484,121.658766,25.067099,公車站,交通便利設施,blue
1681,江北橋頭,新北市汐止區汐萬路一段20號(向北),316176.4395,2773436.454,121.6559524,25.067698,公車站,交通便利設施,blue
1682,江北社區,新北市汐止區汐萬路一段81號對面,316052.8389,2773700.817,121.65474,25.07009,公車站,交通便利設施,blue
1683,長江街13巷口,台北市北投區,316072.815,2773827.856,121.6549441,25.071236,公車站,交通便利設施,blue
1684,長江街57巷口,台北市北投區,316235.6428,2773881.04,121.6565606,25.071709,公車站,交通便利設施,blue
1685,世貿國家公園社區,台北市北投區,316441.665,2774032.468,121.65861,25.073067,公車站,交通便利設施,blue
1686,鹽水洞,台北市北投區,316602.0203,2774388.712,121.6602167,25.076276,公車站,交通便利設施,blue
1687,春之霖社區,台北市北投區,316901.5545,2774711.856,121.6632015,25.07918,公車站,交通便利設施,blue
1688,玉泉宮,台北市北投區,317116.9027,2774852.152,121.665343,25.080437,公車站,交通便利設施,blue
1689,吉祥街口,台北市北投區,317342.2623,2774976.44,121.667583,25.081549,公車站,交通便利設施,blue
1690,大慶原鄉社區,台北市北投區,317417.0395,2775093.784,121.66833,25.082605,公車站,交通便利設施,blue
1691,鄉友街口,台北市北投區,317459.4353,2774923.296,121.6687419,25.081064,公車站,交通便利設施,blue
1692,五堵火車站,台北市汐止區鄉長路一段273號,317372.7464,2774625.67,121.667868,25.078381,公車站,交通便利設施,blue
1693,東方山河社區,台北市北投區,317129.0913,2774247.184,121.6654343,25.074975,公車站,交通便利設施,blue
1694,城中城社區,城中城社區(新巴士),316836.1056,2774058.654,121.662521,25.073286,公車站,交通便利設施,blue
1695,茄苳里活動中心,新北市汐止區(向西),317688.0296,2773559.625,121.6709408,25.068743,公車站,交通便利設施,blue
1696,茄苳里活動中心,台北市北投區,317682.137,2773569.897,121.6708829,25.068836,公車站,交通便利設施,blue
1697,許厝,台北市北投區,311631.0254,2782315.511,121.611298,25.148048,公車站,交通便利設施,blue
1698,汐止火車站(忠孝東路),忠孝東路265號,316923.4223,2773472.775,121.663358,25.067993,公車站,交通便利設施,blue
1699,秀峰高中(忠孝東路),忠孝東路208號對面候車亭,316762.9511,2773277.698,121.661758,25.066239,公車站,交通便利設施,blue
1700,汐止行政中心,地標同向(向西),316498.5995,2773114.793,121.65913,25.06478,公車站,交通便利設施,blue
1701,汐止農會,新台五路二段220號同向(向西),316183.5855,2772953.309,121.656,25.063336,公車站,交通便利設施,blue
1702,連興街口,新台五路一段141號同向(向西),315864.3512,2772807.653,121.652829,25.062035,公車站,交通便利設施,blue
1703,東方科學園區,新台五路汐止家樂福向東18公尺同向(向東),315500.5377,2772741.101,121.64922,25.06145,公車站,交通便利設施,blue
1704,遠東世界中心,(向東),315231.4952,2772661.477,121.6465497,25.06074281,公車站,交通便利設施,blue
1705,天良電視台,大同路一段151號(向西),313783.556,2772156.801,121.6321756,25.0562485,公車站,交通便利設施,blue
1706,南港橋頭,新北市汐止區,312701.2076,2771900.617,121.621437,25.053981,公車站,交通便利設施,blue
1707,福山里活動中心,新北市汐止區民權街福山里活動中心,312508.6677,2771442.036,121.619508,25.049849,公車站,交通便利設施,blue
1708,白雲國小,民權街二段79號,312478.0638,2771250.044,121.619196,25.048117,公車站,交通便利設施,blue
1709,福山巖祖師廟,福山街60巷16號對面,312394.7331,2771025.245,121.61836,25.046091,公車站,交通便利設施,blue
1710,胡適國小,新北市汐止區胡適國小,312465.9285,2770726.383,121.619052,25.04339,公車站,交通便利設施,blue
1711,舊莊站,舊莊站(新巴士),312904.6665,2770266.391,121.6233788,25.03921911,公車站,交通便利設施,blue
1712,香榭花都,台北市南港區,313009.9954,2770254.348,121.624422,25.039106,公車站,交通便利設施,blue
1713,芳園街,新北市汐止區,313162.0129,2770354.631,121.625933,25.040005,公車站,交通便利設施,blue
1714,宏觀社區,新北市汐止區,313792.2713,2770386.249,121.63218,25.040264,公車站,交通便利設施,blue
1715,秀峰高中(忠孝東路),忠孝東路208號對面候車亭,316762.9511,2773277.698,121.661758,25.066239,公車站,交通便利設施,blue
1716,汐止火車站(忠孝東路),忠孝東路265號,316923.4223,2773472.775,121.663358,25.067993,公車站,交通便利設施,blue
1717,白雲山莊,新北市汐止區,313881.4609,2770333.94,121.6330614,25.039788,公車站,交通便利設施,blue
1718,研樓社區,新北市汐止區,314037.8279,2770249.712,121.634607,25.039021,公車站,交通便利設施,blue
1719,汐碇路石頭公,新北市汐止區,314405.5489,2770230.616,121.63825,25.038833,公車站,交通便利設施,blue
1720,汐碇路石頭公,新北市汐止區,314405.5489,2770230.616,121.63825,25.038833,公車站,交通便利設施,blue
1721,研樓社區,新北市汐止區,314037.8279,2770249.712,121.634607,25.039021,公車站,交通便利設施,blue
1722,白雲山莊,新北市汐止區,313881.4609,2770333.94,121.6330614,25.039788,公車站,交通便利設施,blue
1723,研究苑社區,新北市汐止區,313942.5765,2770549.008,121.633677,25.041727,公車站,交通便利設施,blue
1724,宏觀社區,新北市汐止區,313792.2713,2770386.249,121.63218,25.040264,公車站,交通便利設施,blue
1725,芳園街,新北市汐止區,313162.0129,2770354.631,121.625933,25.040005,公車站,交通便利設施,blue
1726,香榭花都,新北市汐止區東勢街F901返程(向南),312977.95,2770233.597,121.6241035,25.03892,公車站,交通便利設施,blue
1727,舊莊站,舊莊站(新巴士),312899.0973,2770292.418,121.6233248,25.0394543,公車站,交通便利設施,blue
1728,舊莊公園,台北市南港區舊莊街一段145巷路口對面(向北),312653.0509,2770470.318,121.6208947,25.04107056,公車站,交通便利設施,blue
1729,胡適國小,新北市汐止區胡適國小,312465.9285,2770726.383,121.619052,25.04339,公車站,交通便利設施,blue
1730,福山巖祖師廟,福山街60巷16號對面,312394.7331,2771025.245,121.61836,25.046091,公車站,交通便利設施,blue
1731,白雲國小,民權街二段79號,312478.0638,2771250.044,121.619196,25.048117,公車站,交通便利設施,blue
1732,福山里活動中心,新北市汐止區民權街福山里活動中心,312508.6677,2771442.036,121.619508,25.049849,公車站,交通便利設施,blue
1733,南港橋頭,新北市汐止區,312701.2076,2771900.617,121.621437,25.053981,公車站,交通便利設施,blue
1734,茄苳路口,台北市北投區,317154.1999,2773745.518,121.6656587,25.070445,公車站,交通便利設施,blue
1735,崇德國小,台北市北投區,317499.4711,2773678.655,121.6690777,25.069826,公車站,交通便利設施,blue
1736,茄苳里活動中心,台北市北投區,317682.137,2773569.897,121.6708829,25.068836,公車站,交通便利設施,blue
1737,茄苳腳,茄冬路276號(向南),317853.7379,2773477.397,121.6725792,25.06799324,公車站,交通便利設施,blue
1738,大安路口,台北市北投區,318386.7701,2773843.138,121.6778806,25.071271,公車站,交通便利設施,blue
1739,保長坑,大同路三段348號同向(向東),318610.7668,2773826.429,121.6801,25.07111,公車站,交通便利設施,blue
1740,汐平路一段32號口,新北市汐止區汐平路一段28,318807.5056,2773765.388,121.682047,25.07055,公車站,交通便利設施,blue
1741,新台五線橋下,台北市北投區,319123.2667,2773590.748,121.685168,25.068959,公車站,交通便利設施,blue
1742,汐平路一段134號,汐平路一段134號(新巴士),319204.2978,2773547.848,121.685969,25.068568,公車站,交通便利設施,blue
1743,石門坑福德宮,新北市汐止區汐平路一段172,319492.4553,2773367.205,121.688816,25.066924,公車站,交通便利設施,blue
1744,汐平路一段170號路口,新北市汐止區汐平路一段166-,319583.9236,2773315.942,121.68972,25.066457,公車站,交通便利設施,blue
1745,汐平路一段182號路口,新北市汐止區汐平路一段182號,319698.7005,2773303.9,121.690857,25.066343,公車站,交通便利設施,blue
1746,小坑路口,新北市汐止區汐平路二段28,319902.3965,2773324.991,121.692877,25.066524,公車站,交通便利設施,blue
1747,忠孝橋,新北市汐止區汐平路二段28,320026.5835,2773248.753,121.694104,25.06583,公車站,交通便利設施,blue
1748,姜子寮路口,新北市汐止區北31鄉道,320238.0839,2773008.249,121.696188,25.063649,公車站,交通便利設施,blue
1749,土地公廟,台北市北投區,320373.1594,2772954.113,121.697524,25.063154,公車站,交通便利設施,blue
1750,姜子寮,台北市北投區,321704.5942,2772913.635,121.710718,25.062726,公車站,交通便利設施,blue
1751,大圓山寺,新北市汐止區汐平路二段62,320332.7867,2772819.872,121.697117,25.061944,公車站,交通便利設施,blue
1752,東山派出所,新北市汐止區汐平路二段70號,320522.4072,2772695.901,121.69899,25.060816,公車站,交通便利設施,blue
1753,東山國小,新北市汐止區汐平路二段76號,320664.653,2772563.379,121.700393,25.059613,公車站,交通便利設施,blue
1754,仁愛橋,新北市汐止區汐平路二段90-2,320993.4119,2771723.337,121.703608,25.052014,公車站,交通便利設施,blue
1755,天峰谷,新北市汐止區汐平路二段105,321715.1646,2772380.548,121.710795,25.057913,公車站,交通便利設施,blue
1756,姜子寮展望台,新北市汐止區汐平路二段107,321870.1847,2771836.923,121.712303,25.052998,公車站,交通便利設施,blue
1757,磐石嶺,新北市汐止區汐平路二段,322234.2054,2770490.648,121.71584,25.040827,公車站,交通便利設施,blue
1758,磐石嶺,新北市汐止區汐平路二段(向西),322236.0641,2770501.735,121.715859,25.040927,公車站,交通便利設施,blue
1759,姜子寮展望台,新北市汐止區(向南),321857.5053,2771834.198,121.7121772,25.052974,公車站,交通便利設施,blue
1760,天峰谷,新北市汐止區汐平路二段105,321715.1646,2772380.548,121.710795,25.057913,公車站,交通便利設施,blue
1761,仁愛橋,新北市汐止區汐平路二段90-2,320993.4119,2771723.337,121.703608,25.052014,公車站,交通便利設施,blue
1762,汐平路二段88號路口,新北市汐止區汐平路二段90號,320916.1237,2771955.443,121.702854,25.054113,公車站,交通便利設施,blue
1763,高速道路上(不停靠),虛擬站,311749.7596,2769299.305,121.611891,25.030536,公車站,交通便利設施,blue
1764,高速道路上(不停靠),虛擬站,311749.7596,2769299.305,121.611891,25.030536,公車站,交通便利設施,blue
1765,孝友別墅,新北市汐止區汐萬路一段418巷口,315571.2291,2774566.377,121.6500076,25.077925,公車站,交通便利設施,blue
1766,川口,川口(新巴士),315499.2157,2774739.275,121.649302,25.079489,公車站,交通便利設施,blue
1767,連峰街口,連峰街口(新北市),315129.6214,2774879.733,121.645645,25.080773,公車站,交通便利設施,blue
1768,蓬萊山莊,台北市北投區,314966.3429,2774785.243,121.644022,25.079927,公車站,交通便利設施,blue
1769,臨時站,F909臨時站,315403.5129,2774858.447,121.648359,25.080569,公車站,交通便利設施,blue
1770,伯爵街10巷口,台北市北投區,314840.2519,2774630.34,121.6427648,25.078534,公車站,交通便利設施,blue
1771,伯爵街12巷口,台北市北投區,314679.3779,2774461.76,121.6411622,25.077019,公車站,交通便利設施,blue
1772,伯爵街39巷口,台北市北投區,314419.6633,2774628.457,121.6385956,25.078535,公車站,交通便利設施,blue
1773,伯爵街47巷口,台北市北投區,314346.6835,2774725.036,121.6378767,25.07941,公車站,交通便利設施,blue
1774,伯爵街52巷口,新北市汐止區伯爵街52巷,314390.9771,2774879.548,121.638323,25.080803,公車站,交通便利設施,blue
1775,博士社區(歡天館),博士社區(歡天館),314248.5893,2775126.89,121.6369231,25.083042,公車站,交通便利設施,blue
1776,八連變電所,台北市北投區,314648.6402,2774893.395,121.6408778,25.080917,公車站,交通便利設施,blue
1777,水晶山莊,台北市北投區,314534.4387,2775469.855,121.6397728,25.086126,公車站,交通便利設施,blue
1778,石潭橋,台北市北投區,314425.499,2776262.342,121.63873,25.093285,公車站,交通便利設施,blue
1779,廖厝,台北市北投區,314297.7608,2776377.051,121.637469,25.094326,公車站,交通便利設施,blue
1780,長青山莊,新北市汐止區長青路185巷,311125.4201,2778381.669,121.606108,25.112555,公車站,交通便利設施,blue
1781,雙溪口,台北市北投區,313975.9383,2776473.678,121.634283,25.095212,公車站,交通便利設施,blue
1782,長青派出所,新北市汐止區長青路144-146號,311046.3647,2778221.141,121.605317,25.111109,公車站,交通便利設施,blue
1783,善琴慈惠堂,善琴慈惠堂(向北),313391.8707,2777735.166,121.6285508,25.106625,公車站,交通便利設施,blue
1784,信通橋,台北市北投區,313338.7692,2777964.878,121.6280349,25.108701,公車站,交通便利設施,blue
1785,八連溪谷公園,台北市北投區,312808.7778,2778089.033,121.6227857,25.109844,公車站,交通便利設施,blue
1786,老爺山莊,老爺山莊(新巴士),311955.8239,2778998.689,121.6143696,25.1180914,公車站,交通便利設施,blue
1787,翠柏新村,新北市汐止區永春一路,310973.6556,2778467.278,121.604607,25.113334,公車站,交通便利設施,blue
1788,孩子公園,台北市北投區,310639.389,2778861.233,121.60131,25.116904,公車站,交通便利設施,blue
1789,五指山森林公園,台北市北投區,310945.7518,2779833.831,121.604391,25.125672,公車站,交通便利設施,blue
